,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.03642826003102968,0.04518972701047218,0.04093054579991296,0.003388189807830454
sanity.close_values_probability.score,0.964,0.978,0.9696,0.0053665631459995
sanity.distant_values_probability.score,0.002,0.008,0.005200000000000001,0.00303315017762062
stats.jensenshannon_dist.marginal,0.01447995428974264,0.015073787117637641,0.014752903405346482,0.0002451273954925171
stats.chi_squared_test.marginal,0.06202871462102988,0.1594091771524299,0.08872519998429622,0.04188897438643095
stats.inv_kl_divergence.marginal,0.7583576519891025,0.798856647391478,0.7779774353933865,0.01905278565720603
stats.ks_test.marginal,0.8475620633268918,0.8546368748150341,0.8513912359222287,0.0025382560158786023
stats.max_mean_discrepancy.joint,0.004267857098558606,0.004335446589369415,0.004290500170543139,2.668708690034159e-05
stats.wasserstein_dist.joint,0.5204131682664692,0.5698278911018717,0.5422523003227099,0.02334536757499794
stats.alpha_precision.delta_precision_alpha_OC,0.6469418960244648,0.8802079146906734,0.7379060824837287,0.0902607868727066
stats.alpha_precision.delta_coverage_beta_OC,0.3579510703363914,0.4149001536098311,0.38471071996492345,0.021220082596289384
stats.alpha_precision.authenticity_OC,0.49539170506912444,0.5441860465116279,0.5132094918486241,0.01880130338528761
stats.alpha_precision.delta_precision_alpha_naive,0.5893023255813954,0.6108562691131498,0.5992957707924844,0.00819127951241207
stats.alpha_precision.delta_coverage_beta_naive,0.48211009174311936,0.5437209302325581,0.5089860828495212,0.02914767574553496
stats.alpha_precision.authenticity_naive,0.4511627906976744,0.47706422018348627,0.4581710761668366,0.010793369874490245
stats.prdc.precision,0.9837209302325581,0.9931192660550459,0.98936422754196,0.0035562223981857174
stats.prdc.recall,0.928,0.962,0.9475999999999999,0.013520355024924428
stats.prdc.density,1.034965034965035,1.0851162790697675,1.071058498464171,0.020718452264364917
stats.prdc.coverage,0.862,0.898,0.8808,0.01670927885936435
performance.linear_model.gt,0.9875653606553435,0.9875653606553435,0.9875653606553435,0.0
performance.linear_model.syn_id,0.9720398517298168,0.9850010343603086,0.9796584543924045,0.005678930918498729
performance.linear_model.syn_ood,0.9710159589616296,0.9848224892367506,0.9790846267077168,0.0059087752451235384
performance.mlp.gt,0.6798,0.6798,0.6798,0.0
performance.mlp.syn_id,0.5,0.9533678160919541,0.5918657200811359,0.20210229772784288
performance.mlp.syn_ood,0.5,0.9648219648219648,0.5961389961389961,0.2062146204326862
performance.xgb.gt,0.9914218123046646,0.9914218123046646,0.9914218123046646,0.0
performance.xgb.syn_id,0.9780503369813912,0.985038187909254,0.9827612844210213,0.0031902014967242543
performance.xgb.syn_ood,0.9783217124473491,0.984586029153092,0.9822955528897804,0.0030190821909011727
performance.feat_rank_distance.corr,0.20000000000000004,0.2880808080808081,0.24977777777777782,0.033496874601986575
performance.feat_rank_distance.pvalue,2.1685064763277674e-05,0.0031949000009246927,0.0007868021842889076,0.001357380732146004
detection.detection_xgb.mean,0.8775819299652499,0.902973354231975,0.8869589656315979,0.010457902556617778
detection.detection_mlp.mean,0.4775747126436782,0.49012790697674413,0.4823497174395019,0.005217439265303672
detection.detection_gmm.mean,0.4877860501567398,0.5373953488372094,0.5212301699837185,0.019319636350856543
detection.detection_linear.mean,0.7838837209302326,0.8272951933124346,0.8127834244611309,0.01768644858784389
privacy.delta-presence.score,7.99999996,15.999999840000003,14.399999864000003,3.5777087103340333
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,2.00000001,1.20000001,0.4472135954999579
privacy.k-map.score,1.0,2.0,1.2,0.4472135954999579
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.20000001,0.4472135954999579
privacy.identifiability_score.,0.428,0.492,0.45039999999999997,0.025510782034269354
privacy.identifiability_score._privacy.identifiability_score.OC,0.378,0.456,0.4192,0.02968501305372797
