,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.12770061728345794,0.14467592592536777,0.13595679012293224,0.006716066403365738,0.13888888888835305,0.011574074074029411,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.4347570235740655,0.4869600411491964,0.4702626044565119,0.018324015550307125,0.4780363861536807,0.0060144499082001035,5,0,0.03,minimize
sanity.close_values_probability.score,0.12770061728395063,0.14467592592592593,0.1359567901234568,0.006716066403391652,0.1388888888888889,0.011574074074074098,5,0,0.03,maximize
sanity.distant_values_probability.score,0.0015432098765432098,0.008873456790123456,0.005632716049382716,0.002542786582296926,0.006172839506172839,0.0030864197530864196,5,0,0.03,minimize
stats.jensenshannon_dist.marginal,0.003746025494803456,0.00469066578915336,0.004099396776179548,0.0003180242450289221,0.0039945602230486935,0.00015088706006028633,5,0,0.04,minimize
stats.chi_squared_test.marginal,0.9972273488547176,0.999587365671704,0.9986012329029446,0.0008669578017000778,0.9985186832296554,0.001249526304170856,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.9983134351419053,0.9989999927085196,0.9987737526883885,0.0002413595340393346,0.9988245912117227,0.00013283456990487164,5,0,0.01,maximize
stats.ks_test.marginal,0.9780521262002745,0.9833247599451302,0.9811299725651578,0.0018314571330640403,0.981781550068587,0.002014746227709363,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.0007525286952790229,0.0007993734489157274,0.0007834483044457097,1.746097245352322e-05,0.0007918544948000714,2.1091639197718184e-05,5,0,0.24,minimize
stats.wasserstein_dist.joint,0.08949066155219236,0.09383129788968805,0.09242078649880248,0.0016063082882666858,0.09338036299539308,0.001580094422239095,5,0,0.94,minimize
stats.prdc.precision,0.8576388888888888,0.8630401234567902,0.8592592592592592,0.0021604938271605257,0.8576388888888888,0.002700617283950657,5,0,0.33,maximize
stats.prdc.recall,0.9158950617283951,0.9270833333333334,0.9209876543209876,0.004985069538646009,0.9193672839506173,0.010802469135802406,5,0,0.33,maximize
stats.prdc.density,0.39583333333333337,0.402391975308642,0.3989043209876543,0.002489499361737747,0.39783950617283953,0.004012345679012319,5,0,0.33,maximize
stats.prdc.coverage,0.7735339506172839,0.7986111111111112,0.7850308641975309,0.008996397397470367,0.7824074074074074,0.0127314814814814,5,0,0.33,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.9270318930041153,0.9587847665673337,0.941780544912729,0.010119263154639116,0.9417322974315312,0.002405278842060432,5,0,0.12,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.5371913580246914,0.5804526748971194,0.5523559670781892,0.015130529056604758,0.5497427983539096,0.011419753086419737,5,0,0.12,maximize
stats.alpha_precision.authenticity_OC,0.44135802469135804,0.45524691358024694,0.4457561728395062,0.0050100873706012145,0.44405864197530864,0.0038580246913579863,5,0,0.12,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.9782221157939549,0.9934316021001844,0.9848588051653187,0.005788997554025049,0.9869714062721726,0.008644636015325724,5,0,0.12,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.6237397119341564,0.6654835390946503,0.6519753086419754,0.014619513513206731,0.6558899176954733,0.005504115226337425,5,0,0.12,maximize
stats.alpha_precision.authenticity_naive,0.35223765432098764,0.376929012345679,0.3603395061728395,0.009129752751696937,0.35648148148148145,0.010030864197530853,5,0,0.12,maximize
performance.linear_model.gt,0.9558714261812397,0.9569237077263574,0.9563898412246304,0.000341600390378106,0.956347303173669,0.00023456430727086808,5,0,0.34,maximize
performance.linear_model.syn_id,0.9456225017912289,0.947933006758384,0.9471785381105331,0.000930580681120958,0.9478759946003669,0.0013019715269647625,5,0,0.34,maximize
